ID,Tweet,Class
1.0395541034106E+018,لا توظف المواطن لأنها تضع,/
1.03955406655531E+018,الجامعه الوحيده التي نسبه الاساتذه الاجانب ٪ واقل هي الجامعه الاسلاميه بالمدينه المنوره . . . . وباقي جامعات المملكه نسبه الاساتذه السعوديين ٪ ! ! ! واكثر من من حمله الدكتوراه والماجستير عاطلين ! ! !,N
1.03955402503589E+018,ابنتي تخرجت من جامعه هيوستن ومعدلها من أمن نظم المعلومات حتى الأمن السيبراري ما قبلها وحتى الان لم تجد وطيفه من يناير . ما هو الحل ؟ ؟ ؟,N
1.03955400262135E+018,الظاهر نازل من الفضاء الاجنبي وله مخين,/
1.03955397520757E+018,بنت عمي سافرت تكمل ماجستير ورجعت جلست سنين تدور وظيفه مالقيت وراسلت جامعتها ف امريكا الي درست فيها ماستر وقبلوها دكتورا وراحت كملت عندهم وتوظفت دكتوره فجامعتهم وتاخذ راتب ماكانت تحلم فيه هنا ماشاءالله وطبعا ولا تفكر ترجع لمكان ماقدرها . .,/
1.03955395691201E+018,ماشاء الله على علوم و آداب القريات 😎   ماعرفت انها بالسعوديه الا لما شفت صوره الملك سلمان,/
1.0395539334407E+018,وغير كذا يطلبون متعاون بالهببل كل هذا عشان يسدون حاجتهم من المعيدين ! ! ! !,N
1.0395539231898E+018,شكلكم ما شفتو جامعتي لوكر مافي عندنا نقص دكاتره فظيع لدرجه الأداره تقول لنا اذا تعرفون وحده عندها ماستر لغه خلوها تجي ال ما يشتغل مافي أماكن واصنصير واحد لمبنى جامعه كامل وكتب ما أستلمنا سلامات,/
1.03955388266025E+018,تخر جت من الجامعه مادر سني سعودي الا بماده وحده والبقيه اجانب ! مدري هل مصطلح الجامعات السعوديه يناسب الواقع ! ؟,N
1.03955380788833E+018,وظيفتك بالجامعات تكون طالب فقط مهمتنا تدرس وتخرج عاد قلعتك بعدها ! ! ! ! اللي بعدو .,N
1.03955378581372E+018,باختصار تعلم السعوديين وتوظف الأجانب,/
1.03955377961458E+018,صارت كله اجانب ( هيئه التدريس ) 🙄 ! !,N
1.03955376945173E+018,يبي لها التفاته . كأن بينها وبين الكفاءات السعوديه عداوه . .,N
1.03955374403011E+018,تنوع المدارس مطلوب في التعليم الجامعي ومراكز البحوث والدراسات ! ! هل الموجود في جامعاتنا اساتذه من جامعات متقدمه أو من جامعات عربيه وليس لديه اي انتاج علمي !,N
1.0395536292446E+018,حمله الشهادات العليا يوما بعد يوما بازدياد يجب حصرهم واستثمارهم لخدمه الوطن .,P
1.03924624955434E+018,هي واحده كافيه وافيه أن يتم تحويل ملف التوطين تحت إشراف مجلس الوزراء لإنهاء العطاله الممنهجه التي تفتعلها شركاتنا بالقطاع الخاص وتقف وزاره العمل عاجزه أمامها,N
1.03921610595552E+018,شادين حيلهم في اللي يستلمون ضمان وتقاعد   اكثر فئه محتاجه . . الله يرزقك ولا يحدك عليهم 💓 وحسبي الله ونعم الوكيل على اللي كان السبب,N
1.03921516046704E+018,فن التضييق على المتضايق اصلا . .,N
1.03921455233491E+018,وازيدك من الشعر بيت . . وظيفتي على المستوى الرابع . . لا الخامس ولا السادس والحمدلله على كل حال . . اللهم لا تحرمنا فضلك . .,/
1.03921246152056E+018,انا وحده منهم خذت الماستر وما تعينت الا هالسنه معلمه بالتعليم العام . . السبب . . رفض الجامعات توظيفنا . . ورفض وزاره التعليم قبولنا الا بعد تقديم اعتراضات بحذف مؤهل الماجستير من جداره . . والحمدلله على كل حال بعد سنه من التخرج اصبحت معلمه 🚶 🏻 ‍ ♂ ️ 🚶 🏻 ‍ ♂ ️,N
1.03921241121821E+018,ان يشعروا بنوع من المسؤوليه نحو حمله الماجستير تحديدا   بتوليد وظائف لهم على قدر مؤهلاتهم,P
1.03921227900536E+018,خريجين التربيه خاصه كثار وعاطلين عن العمل بإمكانكم فتح مراكز و طلبهم أخصائيين بمدارس الدمج,N
1.03920728061559E+018,لا يوجد ما يضمن عدم الاستفاده الشخصيه من فرص العمل بتوزيعها على الأقارب و المعارف بعد إحاله صلاحيات التوظيف للمؤسسات الحكوميه   يجب أن نضمن نزاهه التوظيف وعداله المفاضلات وتكافؤ الفرص قبل المرونه ؛ بالرقابه المباشره على المفاضلات من جهه خارج المؤسسه و تشريع أنظمه لتجريم الواسطه .,N
1.03920727024722E+018,ننتظر مزيد من المرونه في التوظيف بعد تطبيق نظام العقود ؛ العالم يتقدم ويبتكر الطرق للتعرف على الكفاءات المميزه و توظيفها و نحن لازلنا نعتمد على معايير قديمه مثل العمر و أقدميه التخرج و إمتداد التخصص و التزكيات و النظره الذاتيه و الواسطات .,N
1.03920726094425E+018,مراقبه اعلانات التوظيف و الحث على قبول المواطنين في الوظائف   بالحد الأدنى من التأهيل   كما ينص قرار مجلس الوزراء رقم الصادر بتاريخ ه و التأكد من عدم التعسف في شروط التوظيف و التحقق من واقعيتها و موضوعيتها و قدرتها على كشف الأجدر من المتقدمين   و العداله في تطبيقها .,/
1.03920725264377E+018,التحقق من مصداقيه المؤهلات و مصادرها لجميع الموظفين و استبعاد من يثبت تورطه في الحصول على مؤهل مزور أو وهمي أو غير معترف به .,/
1.03920724382737E+018,تفعيل دور إداره الإحلال و العمل على تحقيق شرط ( عدم توفر مواطن بالحد الأدنى من التأهيل اللازم للوظيفه ) قبل توظيف أي وافد كما تنص عليه جميع أنظمه العمل الحكومي في المملكه التي تؤكد على التوطين وتحث على المساهمه في خفض نسب البطاله .,P
1.03920723532971E+018,منح حمله الماجستير و الدكتوراه فرصه المنافسه مع البكالوريوس والدبلومات على نفس فرص العمل المتاحه لهم وإعطائهم الأولويه ؛ فقد تعودنا طوال السنوات الماضيه على الاستبعاد لأن   المؤهل أعلى من المطلوب   مما تسبب في تكدس المؤهلين العاطلين و تعيين الأقل تأهيلا .,/
1.03920722458384E+018,أن يكون لوزاره الخدمه المدنيه دور فعال في معالجه أزمه البطاله وعدم الاكتفاء بنشر ما ترفع لها الجهات الآخرى من احتياج و العمل كوكاله توظيف حكوميه لا أكثر .,/
1.0392072168076E+018,ماذا نريد من ؟,/
1.03920701434439E+018,توفير ارقام وظيفيه و فرصه للتقديم على وظائف خاصه بدرجه الماجستير,/
1.03920681673395E+018,اخي ناصر انا تخصصي بالطاقه المتجدده وهو تخصص جديد بالعالم لم اجد مقعدا بالجامعه بسبب عدم وجود التخصص بالجامعه وبحجه عدم امتداد التخصص بالرغم ان جميع من درسوني ليس لديهم امتداد للتخصص ولكن جامعاتنا مازالت متعنته . . . بالعربي حتى التخصصات الجديده ترفضها جامعاتنا,N
1.0392067295176E+018,الخلل هو ان الجامعات وضعت تركيزها كله على التعليم والابحاث ونسيت انها ركيزه اساسيه للاقتصاد والمجتمع   فالجامعات بالعالم تخلق فرص للاستثمار وتسوق لها وتدعو المستثمرين للاستثمار بها وتخلق فرص لطلابها للاشتراك بهذه الاستثمارات والتوظف بها ولكن مع الاسف نحن مازلنا بالعقليات القديمه .,N
1.03920641083433E+018,هذا احتياج جامعه شقراء شركه التعليم النوعي,/
1.03920430009286E+018,معك قلبا و قالبا و لكن أتمنى أن يتم استحداث وظائف تناسب مؤهلاتنا لأنه اذا تم تفضيلنا على وظائف البكالوريوس فهو أيضا ظلم لنا و لهم و قد تواصلت شخصيا مع وزاره الخدمه المدنيه و اخبروني بأن ليس لهم صلاحيات في توظيفنا أقصد أكاديميا في الجامعات و هو مكاننا الطبيعي و حق من حقوقنا ! !,N
1.03920430008025E+018,يسمعنا السميع من فوق سبع سموات عزيزتي و لنكون ممن توكل و سعى و أيضا ح جه على من أفسد و ضيع الأمانه و حجه لنا أننا حاولنا و لم نيأس فأملنا أولا و أخيرا بالله ثم جهودنا لعل هناك من يستفيق ضميره و يخاف ربه,/
1.0389802077373E+018,الجامعات لما تتعاقد مع شركات كخبراء التربيه او التعليم النوعي او أكاديميه الجزيره لتوفير موظفين ومدرسين لغه   ليه ما يشترطون توظيف سعوديين في إداره المشروع,/
1.03885520874554E+018,في اللي يصعبها ويتعسف معاك و في اللي يدعمك و يطالب معاك بحقوقك . . لا تحطهم كلهم في سله وحده و تقول   انتوا  ,N
1.03883587790299E+018,السمعه و   البرستيج الاكاديمي   و الجعجعه الاعلاميه بالنسبه للبعض تأتي قبل العمل الجاد و الانجازات الحقيقيه و تحقيق المصالح العامه الكبرى مثل خفض نسبه البطاله و رفع مستوى التعليم و الخريجين . طريق العمل الجاد أطول و أصعب بعكس الطرق الملتويه المختصره . ووطنيتك تحدد أي طريق ستختار . .,/
1.03883587432944E+018,صحيح . . لتتقدم جامعتك في التصنيفات العالميه حقق المعايير المطلوبه مثل ( التنوع الثقافي ) حتى و إن كلفك الأمر استبعاد كفاءات وطنيه لصالح وافدين أقل كفاءه و ولاء و التضحيه بمستوى ومستقبل التعليم و الخريجين .,N
1.03882939032553E+018,كل الاحترام و التقدير و الامتنان لكل مواقفك معنا .,P
1.03882878984381E+018,كلام سليم واتفق جدا   اعتقد سبب صياغتي للتغريده كان عفوي من باب أن الأغلبيه ممن يحملون الدرجات العليا وعلطلون خريجي الابعاث الخارجي . . . ولكن بالطبع التوطين حق كل خريج مؤهل سواء من برامج محليه او دوليه .,/
1.03882394907172E+018,ماذا نريد من ؟,/
1.0388234822206E+018,بتاريخ ١١ ١٤٣٩ اعلنت جامعه الملك عبدالعزيز عبر موقع الملحقيه الثقافيه في مصر عن حاجتها للتخصصات النادره زي علاقات عامه وشبكات حاسب والصحافه ولغه عربيه صراحه صرت استحي اطالب التجار بالتوطين وجامعات الدوله مو واثقه في خريجيها,N
1.03882310304707E+018,الاستفاده من كل جدير متميز في تخصصه من حمله الماجستير و الدكتوراه سواء من خريجي برامج الابتعاث أو خريجي برامج الدراسات العليا المحليه . . والبقاء للأحق و الأجدر بحسب معايير موضوعيه ودون تمييز بحسب وجهات نظر شخصيه . .,P
1.03852479432358E+018,مليار تحويلات الأجانب في شهر من,/
1.03852479405089E+018,العلاقه بين الشاب السعودي وبعض ملاك القطاع الخاص   علاقه تنقصها الثقه . مايجهله بعض المناهضين للسعوده أن العلاقه بين الإنفاق على الموارد البشريه وبين الأرباح   علاقه طرديه باستمرار . . بمعنى أنه كلما زاد انفاقك على القدرات البشريه في مؤسستك ازدادت أرباحك والعكس صحيح,/
1.03852343169487E+018,تعلن جامعه نايف العربيه للعلوم الأمنيه بالرياض عن فرص وظيفيه في التخصصات التاليه علوم جنائيه - علم النفس الجنائي - القانون الجنائي - القانون دولي - الأمن السيبراني - البحوث المؤسسيه للتقدم لهذه الوظائف يرجى ارسال السيره الذاتيه . . عبر,/
1.03852338605246E+018,الوطن يحتاج للتنميه   وقبل ذلك يحتاج إلى قلوب تنبض بحبه لتكون محركا للتنميه . .,P
1.03849405263796E+018,د . وحيد بغدادي : % من الشركات السعوديه الخاسره قياداتها أجنبيه   أما الشركات الرابحه فارجع لقياداتها ستجدها قيادات شبابيه سعوديه,P
1.03847522888684E+018,بعد سنه من القرار تم انهاء عقد معلمه سعوديه من ضمنهم انا واستقدام معلمات اجنبيات طبعا رواتبنا كانت ماتتجاوز ال الاف والأجنبيات لاتقل عن الف لذلك أغلب قطاعات الدوله يوجد فيها لوبي أجنبي مسؤول عن مايحدث,/
1.03847519432157E+018,على اول سعوده المدارس الأهليه كنت اشتغل بمدرسه معروفه بالرياض كانت فيها سعوديات وأجنبيات طبعا انا ماني ضد رزق اي شخص طالما هو يتعب لكن احترام قرار الدوله اهم كان يجينا مفتشه من الموارد اذا جت يفتحون باب خلفي يطلعون معه الاجنبيات ويقدمون السعوديات للمشرفه 😅,/
1.03811972903303E+018,تحدثنا بالأمس عن ب واليوم نتناقش حول صور من بأعضاء التدريس بالجامعه . كم كنت أتمنى أن الصفوف الخلفيه يغلب عليها المؤهلون من ابناء الوطن اللذين ابتعثوا او تخرجوا من جامعاتنا بأعلى الشهادات وفي كافه التخصصات إنه,/
1.0381178774156E+018,ألف وظيفه متاحه للتوطين ب   الصحه والتعليم   يشغلها أجانب تابعوا نقاشنا حول هذا الموضوع على شاشه,/
1.03811740598427E+018,د . وحيد بغدادي – كاتب ومهتم بشؤون التوطين : أبناء هذا البلد يملكون ما لا يمكن أن يملكه أي مقيم   وهو الانتماء للوطن . .,P
1.03811710091576E+018,علمنا ومن مصدر داخل بنك الرياض انه تم الاستغناء عن خدمات هذا المدير الوهمي بعد ان فطنوا لشهاداته لكم كان هذا الوهمي معول هدم لكل مواطن طموح عمل تحت ادارته . . . السؤال يا هل تركتوه يذهب دون اي ابلاغ عنه ليذهب لشركه او بنك آخر ؟,N
1.03811612865088E+018,هل تنطبق على من استقدموهم ؟ ؟ هل تنطبق عليهم هم أنفسهم ؟ هل تطبق على جميع المتقدمين السعوديين أم أن لصاحب الواسطه استثناء ؟ وهل جميعها منطقيه وواقعيه و قابله للتطبيق وتخدم المصلحه العامه و لا تقيس إلا مدى جداره المتقدم ؟ ؟,N
1.03811480936616E+018,المشكله في الخدمه المدنيه اللي ماتوفر الارقام الوظيفيه . يجب التركيز ومطالبه الخدمه المدنيه .,N
1.03791435683355E+018,لا يمكن حصول اعضاء هيئه التدريس على بدل الندره الا في وجود اغلبيه وافده . . الحل بدمج بدل الندره ( ٢٠ ٪ ) في الراتب . اذا اصبح السعوديون اغلبيه يطير بدل الندره .,/
1.03791413745462E+018,محزن جدا ان يكون التعقيد ومراعاه المصالح الخاصه في طبقه المتعلمين اذا لا عتب على الموظفين الآخرين في بقيه الدوائر الحكوميه .,N
1.03775069049028E+018,شركه,/
1.0377331893794E+018,شواغر : جامعه في الشمال بحاجه لماجستير في اللغه الانجليزيه - نساء ترسل السير الذاتيه إلى : .,/
1.03773165490581E+018,معالي الوزير هل سوف أجد رد لخريجي الدراسات العليا على إحصائيه عام 1438 ؟ ( ذكور إناث ) : - عندك الله يسلمك   142 وظيفه دكتور لم تسعود - عندك   552 سلمك الله وظيفه ماجستير لم تسعود - عندك وظيفه دبلوم عالي لم تسعود - عندك وظيفه بكالوريوس لم تسعود,/
1.03773157767615E+018,نتائج وضع العراقيل والشروط التعجيزيه لوظائف اعضاء هيئه التدريس للسعوديين في الجامعات السعوديه,N
1.03748148595837E+018,سؤال مسابقه الليله : بالنظر إلى الصور . . كم نسبه المواطنين إلى الوافدين في جامعه بيشه ؟,/
1.03740464044958E+018,نحتاج مزيد من الفرص . . مزيد من التمكين . . مزيد من الثقه . . و إيقاف كل محاولات التشكيك بجدارتنا . .   الشباب   هم مفتاح تحقيق الرؤيه . .,P
1.03739836988128E+018,اتوقع ما تتجاوز فرصه عمل .,/
1.03739778853816E+018,وكم وظيفه إداريه طرحتها جداره لالآف من حاملات الماجستير و الدكتوراه خلال العشر سنوات الماضيه ؟,N
1.0373945970377E+018,المؤسسات الحكوميه أولى بالتوطين من الخاصه . ولا داعي للتمسك بحجه   الحفاظ على مستوى الجوده   في ظل وجود أعداد كبيره من الشباب العاطل يمكن اختيار أجدرهم فقط .,P
1.03739381305937E+018,المفروض . . خاصه بعد نشر صور عائلات كامله لبعض المسؤولين في أكثر من جامعه تخلوا عن نزاهه التوظيف و أمنوا العقوبه   وتمييزهم السافر في شروط و اجراءات التوظيف بين المواطن و الوافد وتمسكهم ببدل الندره في تخصصات ليست نادره .,/
1.0373911421308E+018,- هذه الحجه لا تكفي لتبرير تسببكم في ضعف مستوى التعليم الجامعي و مساهمتكم في رفع نسبه بطاله المواطنين المؤهلين . - هذه الحجه لن تجدي بعد تطبيق العقود فجهزوا غيرها لتبرير هذا التمييز السافر بين المواطن و الوافد . - عيب أن يطالبكم المواطن بمساواته مع الوافد في وطنه .,N
1.03739113906475E+018,المشكله أنهم لا ينكرون تعسفهم في توظيف المواطن و تساهلهم في توظيف الوافد بحجه أن المواطن دائم والوافد مؤقت ! !,N
1.03738976463328E+018,في مركز اللغه بجامعه جازان . . وافدين ومعيده سعوديه واحده ! ! ! لماذا لا تتدخل وزاره العمل وتفرض عليهم التوطين ؟ ؟ ! !,N
1.03738798535081E+018,بدأت اقتنع إن هذا هو الحل الوحيد .,/
1.03738759085971E+018,سؤال مسابقه الليله : بالنظر إلى الصور . . كم نسبه المواطنين إلى الوافدين في جامعه بيشه ؟,/
1.0370525885864E+018,عشان كذا الاداء الإداري في كثير من المؤسسات ضعيف و مكرر ويعيد نفسه سنويا ومافي أي ابتكاريه وتجديد . . مهتمين بالخبرات أكثر من العقول والكفاءات . .,N
1.03704990863167E+018,الجامعات حتى في الوظايف الاداريه تترك و توظف بالثانويه و المتوسطه وخبره سنه ! ! شويه منطق بالله عليكم . . الأقل تأهيلا على مكتب و الأعلى تأهيلا في الشارع ! !,N
1.03704826314325E+018,خبره سنوات ! ! خبره سنه ! ! من جدكم ؟ ؟,N
1.03701682746391E+018,يجب أن تمنحنا العقود الجديده في الجامعات فرص للعمل دون شروط تعسفيه ودون تفضيل للوافدين و ذوي الواسطات و أن يكون في كل جامعه جهه لتقييم مستوى الموظفين و انتاجيتهم بعداله و اتخاذ القرارات بحزم دون شفاعات ومن لا يثبت كفاءته ي لغى عقده ويستبدل بمن هو أجدر,N
1.03701679089797E+018,لن تنخفض نسبه البطاله بين المؤهلين إلا إذا الغيت الشروط التعسفيه أو تحولت لنقاط في المفاضله و زادت المرونه في اجراءات التوظيف و فرضوا المساواه بين المواطن والوافد .,N
1.03680797395431E+018,د . ساري الزهراني المتحدث باسم ل لا علم لي بموضوع قبول ( ابنه العميد ) في كليه الطب   وسوف نحقق في هذا الأمر . .,/
1.03676758466073E+018,مطالبه بالإجابه على هذا السؤال : هل فعلا تم قبول ابنه مسؤول درجاتها أقل من مريم الغامدي أم لا ؟,/
1.03676740774497E+018,بالتفاصيل . . الصحافي أحمد الجهني يكشف ل حقيقه تجاهل للطالبه مريم   لصالح ( ابنه العميد )   ويؤكد : ابنه العميد مجموعها أقل من مريم   وق بلت بالفعل وتداوم الآن بكليه الطب . .,/
1.03676531384771E+018,في انتظار نتائج التحقيق و القرار المتخذ بشأن ( ابنه العميد ) التي لا يعرف متحدث الجامعه إن كانت قبلت بواسطه ولا تحقق المعايير أم لا ؛ لكنه يعرف معدل مريم ( صاحبه الاتهام ) ويعرف حتى عن أختها . . و نأمل أن لا يطول التحقيق أو تتكتموا على النتائج حتى ينسى الرأي العام الخبر .,N
1.03676225564226E+018,الاتهام : الواسطه و عدم تكافؤ الفرص . الرد : شخصنه و اختزال الموضوع في استحقاق من يتهمهم !,N
1.03672119237854E+018,لا حول ولا قوه الا بالله .,N
1.03666340486026E+018,مواطنه تشتكي لعدم قبول ابنتها رغم تفوقها وتتهمها بمحاباه ابنه العميد,N
1.03665803150804E+018,لا أحد يقولهم إننا ما نحط المهارات التقنيه و الذهنيه ضمن المعايير أصلا . . معاييرنا العمر و حديث تخرج و إمتداد التخصص و يفضل ابن المنطقه . . ولازلنا نعتمد على الواسطات و التزكيات و الأحكام الشخصيه المسبقه . .,N
1.03665090292344E+018,والده طالبه ل رفضوا ابنتي المتفوقه وقبلوا ابنه المسؤول في كليه الطب دون شروط,/
1.03664339753518E+018,خبر ليس بجديد او مستغرب هذا مانراه في كل مكان توظيف بالواسطات على حساب المتفوقين والمتفوقات وياما شفنا ناس تتعين بدون قياس وتربوي وفي نفس سنه التخرج الوظيفه جاهزه   وابن او ابنه الواو يدخل التخصص الذي يريد والبقيه انت مجبر ليس مخير لكن حسبنا الله وكفى .,N
1.03643336479707E+018,من ارشيفي الواسطه بين الشفاعه والفساد,N
1.03635643497859E+018,ايوه,/
1.03635625408664E+018,أربعه أمور في نظري هي العائق : - التنويع الثقافي من أجل تصنيف عالمي - تعاقد مع أجنبي حين عوده الموفد من قبل الجامعه   لأنه من السهل إلغاء عقد الاجنبي حين عوده الموفد وصعب تسريح السعودي - تبادل ثقافي وعلاقات سياسيه مع الدول - قد توفر الجامعات مبالغ ماليه حين التعاقد مع أجنبي,/
1.03631450188334E+018,لن يتحسن مستوى الخريج الجامعي وفي قاعات العلم وافد غير صالح للتعليم يقرأ لهم من ملخصات و يقيمهم باختيارات ويتغاضى عن الغش ويتلاعب بالعلامات,N
1.03631449063416E+018,لن تحل المشكلات بنفس العقليات التي أوجدتها لن تتقدم الجامعات تحت إداره نفس القيادات وبنفس أدواتهم القديمه و بالتحايل و استخدام اسماء العلماء,N
1.03631446693634E+018,يقولون أنهم مع الوطن و أن ثروه الوطن شبابه . . ما يفعلونه : تساهل في توظيف الوافدين وتشكيك في جداره الشباب وتعسف في توظيفهم و احباطهم بالواسطات,N
1.03630714240655E+018,مستوى الخريجين ليس إلا انعكاس لمستوى أساتذتهم . . . لذا يجب إعاده النظر في من توظفهم الجامعات .,/
1.03630643036054E+018,حين نعتبر السمعه و   البرستيج الاكاديمي   و التقدم في التصنيفات العالميه نتيجه للعمل الجاد   و ليست غايات بحد ذاتها . . سنهتم بمستوى المخرجات و لن نضطر للتحايل من أجل تحقيق معايير التصنيفات و بناء قصور في الهواء .,/
1.03630379834243E+018,تطلب تأشيره للتعاقد معهم كأعضاء هيئه تدريس منها : من الهند   من الفلبين   من تونس   من الجزائر   تأشيره أكاديمي من السودان   من مصر   من المغرب ومن اليمن تأشيرات ! ! . ( عكاظ )   . . .,N
1.03630335583918E+018,خذ هذا جديد وطازه توه اليوم منشور,/
1.03630167644405E+018,لا تتركوهم تحت رحمه التجار و في منافسه غير متكافئه مع الوافدين على أرزاقهم ومع بند و تحت وطأه الفواتير و غلاء المعيشه وزياده متطلبات الحياه دون حتى أن تكلفوا أنفسكم بالدفاع عن حقوقهم ولو بكلمه . . ثم تسمونهم   وطنجيه   و تلومونهم على رده فعلهم ! !,N
1.03629745981382E+018,ما يتلفظ به بعض من يطالب بالتوطين من ألفاظ عنصريه ليست إلا رده فعل غاضبه و نتيجه لممارسات عنصريه تمارس   ضد المواطن   طوال سنوات في سوق العمل .,N
1.03458909945224E+018,واللي يأكد كلامي هو اتجاه الشركات والمؤسسات لتوظيف ذوي الشهادات الدنيا وذلك لدفع رواتب اقل من أصحاب الشهادات الجامعيه وغيره .,/
1.03458909411291E+018,قد يكون السبب وهو الغالب أنهم يوظفون الوافدين لرخص رواتبهم .,/
1.03458904697305E+018,للأسف جامعاتنا أصبح التوظيف وراثي وظائف عائليه,N
1.03454153851113E+018,ما حارب التوظيف الا الوافد و ( ( ( ( الواسطه ) ) ) ) ) ! ! !,N
1.03454152254755E+018,وكشف كل من يضع العقبات في طريق توطين الوظائف وفضحهم . . . ألسنا بعاطلين ؟ ؟ ؟ إذا فليكن كشفهم وفضحهم عملنا .,N
1.03454141726634E+018,تصميم سيره ذاتيه + فلاتر سناب باسعار مناسبه . .,/
1.03451948383311E+018,,/
1.03451170396123E+018,لكن ماذا تتوقع حين تحبط المؤهل الكفؤ وتفضل عليه وافد أقل مستوى أو صاحب واسطه وتحرمه من فرصه يستحقها و هو أولى بها و تقدم لها البقالات كبديل ؟,N
1.03451164935136E+018,حين تثق بالشاب السعودي وتضعه في محله المناسب . . وتعطيه فرصه لممارسه ما هو شغوف به . . سيقدم أداء عاالي المستوى وسيبهرك . .,P
1.03451157167286E+018,أنظر إلى ما حدث في مجالات مهنيه مثل التصوير الفوتوغرافي و التصميم الرقمي و المطاعم حين أكتسحها الشباب السعودي . . لاحظ فرق مستوى الأداء . .,P
1.03451153033802E+018,فرق لصالح الشباب السعودي الحقيقه أن أداء الوافد ضعيف في العمل ولكنه يجيد مهارات العبوديه ويحافظ على عمله بالمسايره والتملق والسكوت عن الفساد,N
1.03450380573861E+018,لن نصل لحل للبطاله إلا عندما تساهم كل مؤسساتنا الوطنيه الحكوميه أو الخاصه بدورها . . لن نصل لحل إلا حين تتعامل كل مؤسسه مع العاطلين كموارد بشريه ينبغي الاستفاده منها و ليس كمشكله نكتفي بتبريرها بمبررات غير مقنعه .,/
1.03450310701788E+018,البطاله مشكله كبرى يجب أن تتضافر جميع الجهود لحلها وعلى كل مؤسسه حكوميه أو خاصه أن تتحمل جزء من مسؤوليتها . .,N
1.03450233624329E+018,لو قبلنا حجه   الحفاظ على مستوى الأداء   من الجامعات و المستشفيات لتبرير تفضيل الوافدين . . فينبغي قبولها من الشركات و أن لا نلزمها بالتوطين و المساهمه في تخفيض نسبه البطاله .,/
1.03450080189556E+018,الجامعات و المستشفيات تفضل الوافدين و تتساهل في توظيفهم و تتعسف مع الكفاءات الوطنيه الشابه بحجه الحفاظ على مستوى الأداء ! ! لماذا التشكيك في جداره المواطنين الشباب ؟ و هل مستوى أداء المستشفيات و الجامعات مرضي بالنسبه لك كمواطن,N
1.03449923611157E+018,ما البدائل المتاحه أمام عاطلي الماجستير و الدكتوراه و عاطلي التخصصات الصحيه ؟ هل متطلبات و اجراءات التوظيف في المستشفيات و الجامعات هي نفسها للمواطن و الوافد ؟ أم أن هناك تساهل في توظيف الوافدين و تعسف مع المواطنين بحجه أن المواطن دائم ولا يمكن استبداله ؟,N
1.03449035140549E+018,الإحصائيه تقول في جهتين حكوميتين فقط و يوجد حوالي ( 60 ألف ) وظيفه متاحه للتوطين . ألا يوجد قريبا من هذا العدد مواطنين مؤهلين - بدون عمل - لشغل تلك الوظائف الحكوميه ! حتى لو تم ذلك على مراحل لتوطينها ! .,N
1.03449033844921E+018,من المهم دراسه فكره الوظائف التعليميه في بمن يحمل الماجستير والدكتوراه   وهم كثر   مثلما يتم التعاقد من الخارج   ضمانا للجوده وتجنبا للحاصلين على شهادات من جامعات وهميه أو غير معتمده ! في رأيي أن مقابلات لجان التعاقد لا تكفي   ويجب تحديث معايير وشروط التعاقد !,/
1.034212429327E+018,صدقتي مفروض لهم الأفضليه في دخول المفاضلات ! عددنا قليل في مفاضله وحده يغطونا جميعا لكن حسبنا الله ونعم الوكيل,N
1.03414219070707E+018,العالم في ازدياد سكاني و نهضه عمرانيه والوظائف كلما لها تقل وصعوبه الحصول على فرص ! ! وعدم دخول اصحاب الشهادات العليا المفاضلات التعليميه ازداد الامر سوء ! ! !,N
1.03414210490838E+018,وإذا يبغوا يبيضوها طلبوا خبره سنه !,N
1.03411677558209E+018,جامعه تستقدم أجانب بمسمى خبراء و تتجاهل السعوديين . . من سيحاسب الجامعات على أخطائها ؟ ؟ هل هناك من يعترف بأن الجامعات تخطئ اصلا ؟ ؟,N
1.03222427877368E+018,بالنيابه عن جميع العاطلين بشهادات عليا نتقدم بالشكر الجزيل لكافه القطاعات التي اسهمت بنجاح كما نقدم التهاني والتبركات لمقام خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز وولي عهده الأمين بمناسبه حلول عيد الأضحى المبارك . . . كل عام وانتم والوطن بخير 🇸 🇦,/
1.03119529518136E+018,ما احوجنا اليوم إلى قيادات وطنيه تستطيع تحريك عجله الاقتصاد ليستوعب هؤلاء العاطلين ويفتح فرص وظيفيه لهم   القائد هو الذي يصنع الفرق في كل موقع وعلى رأس كل مهنه تنميه موظف واحد قد يخدم نفسه ووظيفته لكن تنميه قيادي واحد سوف يخدم فريقا كاملا ويفجر طاقات مجموعات لاتحصى من الآخرين حوله,P
1.0303801764615E+018,السبب الرئيسي خلف ضعف وفشل جميع محاولات التوطين التي تقوم بها وزاره العمل هو ضعف مؤهلات وكفاءه صناع القرار من وكلاء ومديري الإدارات ورؤساء الأقسام بالوزاره نفسها وآثار هذا الضعف والفشل واضحه كفلق الصبح لا تحتاج لعرافين ولا منجمين يقرءوا لك فنجان وزاره العمل . .,N
1.02893895882112E+018,واقع أرقام السعوده . .,/
1.02893367649782E+018,أرقام مخيبه للأمال,/
1.0282341450577E+018,الشورى ل « الخدمه » : جهودكم لمكافحه البطاله محدوده & ;,/
